temp,pres,hum,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,pitch,roll,yaw,datetime
31.0,1014.0,50.7,40.51,-498.66,468.85,-0.338,-0.31,0.889,11.94,339.46,49.88,2022-11-09 19:26:07.986508
31.0,1014.0,50.1,40.68,-498.67,468.85,-0.338,-0.311,0.891,12.33,339.63,50.05,2022-11-09 19:26:09.071686
31.0,1014.0,50.0,40.53,-498.66,468.85,-0.34,-0.309,0.889,12.77,339.76,50.23,2022-11-09 19:26:10.157473
31.0,1014.0,50.3,40.3,-498.66,468.86,-0.339,-0.311,0.891,13.04,339.69,50.45,2022-11-09 19:26:11.243478
31.0,1014.0,50.2,40.46,-498.66,468.85,-0.337,-0.311,0.889,13.49,339.72,50.65,2022-11-09 19:26:12.329196
31.0,1014.0,50.0,40.27,-498.66,468.86,-0.337,-0.31,0.892,13.74,339.81,50.72,2022-11-09 19:26:13.414119
31.0,1014.0,50.4,40.23,-498.66,468.86,-0.339,-0.312,0.889,14.05,339.88,50.97,2022-11-09 19:26:14.498306
31.0,1014.0,50.1,40.18,-498.66,468.86,-0.34,-0.311,0.89,14.41,339.99,51.16,2022-11-09 19:26:15.588543
31.0,1014.0,50.1,40.45,-498.66,468.85,-0.34,-0.31,0.89,14.72,340.13,51.19,2022-11-09 19:26:16.675313
31.0,1014.0,50.2,40.52,-498.66,468.85,-0.339,-0.312,0.891,14.94,340.1,51.37,2022-11-09 19:26:17.719113
31.0,1014.0,50.0,40.5,-498.66,468.85,-0.339,-0.312,0.891,15.18,340.06,51.48,2022-11-09 19:26:18.805014
31.0,1014.0,49.9,40.46,-498.66,468.85,-0.338,-0.312,0.889,15.43,340.1,51.64,2022-11-09 19:26:19.890661
31.0,1014.0,49.8,40.6,-498.66,468.85,-0.339,-0.31,0.891,15.7,340.11,51.71,2022-11-09 19:26:20.977791
31.0,1014.0,49.7,40.49,-498.66,468.85,-0.338,-0.31,0.891,15.88,340.18,51.8,2022-11-09 19:26:22.067795
31.0,1014.0,50.1,40.76,-498.67,468.85,-0.338,-0.311,0.889,16.05,340.11,51.91,2022-11-09 19:26:23.157329
31.0,1014.0,49.8,40.7,-498.67,468.85,-0.337,-0.311,0.888,16.28,340.21,52.06,2022-11-09 19:26:24.240962
31.0,1014.0,49.6,40.93,-498.67,468.84,-0.338,-0.31,0.889,16.45,340.24,52.09,2022-11-09 19:26:25.327036
31.0,1014.0,49.7,40.93,-498.67,468.84,-0.338,-0.312,0.89,16.55,340.28,52.19,2022-11-09 19:26:26.412665
31.0,1014.0,50.0,41.02,-498.67,468.84,-0.339,-0.311,0.889,16.8,340.29,52.23,2022-11-09 19:26:27.498883
31.0,1014.0,49.6,40.46,-498.66,468.85,-0.338,-0.311,0.889,17.1,340.31,52.26,2022-11-09 19:26:28.589356
31.0,1014.0,49.7,40.53,-498.66,468.85,-0.339,-0.311,0.889,17.25,340.37,52.31,2022-11-09 19:26:29.678885
31.0,1014.0,49.7,40.75,-498.67,468.85,-0.34,-0.31,0.893,17.42,340.28,52.31,2022-11-09 19:26:30.764598
31.0,1014.0,49.9,40.82,-498.67,468.85,-0.339,-0.312,0.89,17.64,340.3,52.33,2022-11-09 19:26:31.850169
31.0,1014.0,49.0,40.76,-498.67,468.85,-0.339,-0.312,0.889,17.81,340.32,52.53,2022-11-09 19:26:32.938783
31.0,1014.0,49.8,40.66,-498.67,468.85,-0.338,-0.312,0.889,17.91,340.33,52.55,2022-11-09 19:26:34.025155
31.0,1014.0,49.6,40.83,-498.67,468.85,-0.338,-0.31,0.89,17.94,340.43,52.52,2022-11-09 19:26:35.110730
31.0,1014.0,49.9,40.88,-498.67,468.84,-0.338,-0.311,0.887,18.05,340.52,52.62,2022-11-09 19:26:36.195883
31.0,1014.0,49.5,40.85,-498.67,468.84,-0.336,-0.323,0.89,18.11,340.11,52.31,2022-11-09 19:26:37.280988
31.0,1014.0,49.8,41.11,-498.67,468.84,-0.336,-0.311,0.889,18.16,340.24,52.41,2022-11-09 19:26:38.366141
31.0,1014.0,49.6,41.07,-498.67,468.84,-0.339,-0.316,0.889,18.36,339.82,52.26,2022-11-09 19:26:39.453844
31.0,1014.0,49.5,41.12,-498.67,468.84,-0.336,-0.305,0.888,18.51,340.15,52.55,2022-11-09 19:26:40.543715
31.0,1014.0,49.3,41.1,-498.67,468.84,-0.338,-0.313,0.89,18.63,339.92,52.45,2022-11-09 19:26:41.633268
31.0,1014.0,49.3,40.49,-498.66,468.85,-0.342,-0.363,0.888,18.59,339.75,52.29,2022-11-09 19:26:42.718218
31.0,1014.0,49.5,40.7,-498.67,468.85,-0.336,-0.313,0.886,18.76,339.83,52.15,2022-11-09 19:26:43.804157
31.0,1014.0,48.8,40.72,-498.67,468.85,-0.35,-0.264,0.906,18.39,341.9,52.7,2022-11-09 19:26:44.896191
31.0,1014.0,49.6,40.81,-498.67,468.85,-0.339,-0.305,0.893,18.74,341.74,52.3,2022-11-09 19:26:45.984959
31.0,1014.0,49.4,41.66,-498.68,468.83,-0.36,-0.347,0.87,17.64,343.79,86.49,2022-11-09 19:26:47.029358
31.0,1014.0,49.6,40.94,-498.67,468.84,-0.329,-0.344,0.812,16.03,348.08,59.23,2022-11-09 19:26:48.115297
31.0,1014.0,49.7,36.66,-498.61,468.94,-0.35,-0.338,0.895,18.1,347.15,62.47,2022-11-09 19:26:49.204255
31.0,1014.0,49.6,34.5,-498.58,468.98,-0.35,-0.317,0.885,18.29,346.83,61.9,2022-11-09 19:26:50.299948
31.0,1014.0,49.6,33.2,-498.56,469.01,-0.344,-0.308,0.885,18.47,346.36,61.47,2022-11-09 19:26:51.385564
31.0,1014.0,49.4,32.78,-498.55,469.02,-0.343,-0.312,0.887,18.51,346.01,60.93,2022-11-09 19:26:52.471105
31.0,1014.0,49.3,32.65,-498.55,469.03,-0.34,-0.311,0.89,18.52,345.55,60.31,2022-11-09 19:26:53.556022
31.0,1014.0,49.2,32.58,-498.55,469.03,-0.346,-0.318,0.885,18.58,345.52,60.02,2022-11-09 19:26:54.645361
31.0,1014.0,49.2,32.64,-498.55,469.03,-0.343,-0.313,0.889,18.69,345.19,59.54,2022-11-09 19:26:55.732349
31.0,1014.0,49.2,32.57,-498.55,469.03,-0.344,-0.313,0.884,18.85,344.95,59.0,2022-11-09 19:26:56.825184
31.0,1014.0,49.4,32.56,-498.55,469.03,-0.343,-0.315,0.883,19.03,344.44,58.42,2022-11-09 19:26:57.922543
31.0,1014.0,49.1,32.44,-498.55,469.03,-0.34,-0.32,0.885,19.05,344.19,58.16,2022-11-09 19:26:59.012707
31.0,1014.0,49.4,32.4,-498.55,469.03,-0.342,-0.309,0.882,19.62,344.16,57.79,2022-11-09 19:27:00.102557
31.0,1014.0,49.3,32.22,-498.54,469.03,-0.35,-0.302,0.893,19.73,344.31,58.13,2022-11-09 19:27:01.192522
31.0,1014.0,49.6,32.13,-498.54,469.04,-0.346,-0.306,0.885,19.81,344.21,57.82,2022-11-09 19:27:02.281138
31.0,1014.0,49.3,32.34,-498.54,469.03,-0.346,-0.311,0.889,19.79,343.83,57.44,2022-11-09 19:27:03.366871
32.0,1014.0,49.1,32.45,-498.55,469.03,-0.346,-0.315,0.888,19.85,343.69,57.04,2022-11-09 19:27:04.452408
31.0,1014.0,49.4,32.45,-498.55,469.03,-0.344,-0.311,0.887,19.88,343.47,56.72,2022-11-09 19:27:05.541003
31.0,1014.0,48.9,32.51,-498.55,469.03,-0.346,-0.311,0.885,19.9,343.32,56.44,2022-11-09 19:27:06.626956
31.0,1014.0,49.0,32.41,-498.55,469.03,-0.348,-0.314,0.886,19.99,342.94,56.11,2022-11-09 19:27:07.713076
32.0,1014.0,49.1,32.54,-498.55,469.03,-0.345,-0.312,0.888,20.08,342.88,56.01,2022-11-09 19:27:08.798559
31.0,1014.0,49.4,32.6,-498.55,469.03,-0.344,-0.312,0.888,20.17,342.7,55.73,2022-11-09 19:27:09.884932
31.0,1014.0,49.1,32.53,-498.55,469.03,-0.356,-0.35,0.87,19.07,342.19,47.51,2022-11-09 19:27:10.976218
32.0,1014.0,49.0,27.65,-498.48,469.14,-0.277,-0.296,0.81,7.2,343.41,49.55,2022-11-09 19:27:12.065593
32.0,1014.0,49.2,19.56,-498.36,469.31,-0.369,-0.341,0.908,9.21,342.21,59.96,2022-11-09 19:27:13.155636
32.0,1014.0,49.1,20.77,-498.38,469.29,-0.332,-0.324,0.865,2.1,336.48,89.64,2022-11-09 19:27:14.245547
32.0,1014.0,49.0,27.07,-498.47,469.15,-0.337,-0.359,0.869,3.42,335.7,87.19,2022-11-09 19:27:15.340662
32.0,1014.0,48.8,31.45,-498.53,469.05,-0.342,-0.342,0.886,4.0,336.27,85.16,2022-11-09 19:27:16.385705
32.0,1014.0,49.1,32.69,-498.55,469.02,-0.318,-0.291,0.871,4.81,346.03,59.22,2022-11-09 19:27:17.471462
32.0,1014.0,49.0,30.11,-498.51,469.08,-0.341,-0.351,0.862,11.42,347.36,46.44,2022-11-09 19:27:18.561311
32.0,1014.0,48.8,26.59,-498.46,469.16,-0.342,-0.317,0.867,10.45,345.23,47.3,2022-11-09 19:27:19.652385
32.0,1014.0,48.8,22.84,-498.41,469.24,-0.324,-0.358,0.929,19.76,348.86,354.35,2022-11-09 19:27:20.742432
32.0,1014.0,48.8,18.3,-498.34,469.34,-0.341,-0.327,0.883,19.68,348.87,357.79,2022-11-09 19:27:21.831166
32.0,1014.0,48.0,15.36,-498.3,469.41,-0.336,-0.323,0.881,19.48,349.02,1.35,2022-11-09 19:27:22.919705
32.0,1014.0,48.9,13.85,-498.28,469.44,-0.338,-0.322,0.884,19.08,348.55,4.93,2022-11-09 19:27:24.004882
32.0,1014.0,48.8,13.05,-498.27,469.46,-0.336,-0.391,0.845,18.22,338.3,356.76,2022-11-09 19:27:25.089941
32.0,1014.0,48.8,12.65,-498.26,469.47,-0.296,-0.426,0.901,16.97,335.98,343.99,2022-11-09 19:27:26.175968
32.0,1014.0,49.1,12.6,-498.26,469.47,-0.442,-0.356,0.771,22.1,336.52,64.23,2022-11-09 19:27:27.261723
32.0,1014.0,48.7,15.12,-498.3,469.41,-0.346,-0.336,0.879,22.0,335.58,63.15,2022-11-09 19:27:28.347526
32.0,1014.0,48.8,19.52,-498.36,469.31,-0.351,-0.331,0.874,21.8,335.91,62.45,2022-11-09 19:27:29.433312
32.0,1014.0,48.9,21.97,-498.39,469.26,-0.348,-0.331,0.878,21.85,335.62,61.69,2022-11-09 19:27:30.518978
32.0,1014.0,48.9,23.04,-498.41,469.24,-0.348,-0.326,0.875,21.51,336.25,61.02,2022-11-09 19:27:31.607140
32.0,1014.0,48.8,23.52,-498.42,469.23,-0.347,-0.325,0.878,21.37,336.46,60.54,2022-11-09 19:27:32.696517
32.0,1014.0,48.9,23.54,-498.42,469.23,-0.347,-0.33,0.878,21.33,336.47,59.98,2022-11-09 19:27:33.786544
32.0,1014.0,48.9,23.82,-498.42,469.22,-0.35,-0.329,0.878,21.38,336.61,59.62,2022-11-09 19:27:34.873612
32.0,1014.0,49.3,23.96,-498.42,469.22,-0.348,-0.332,0.877,21.4,336.78,59.11,2022-11-09 19:27:35.959986
32.0,1014.0,48.4,23.96,-498.42,469.22,-0.345,-0.324,0.88,21.23,337.24,58.9,2022-11-09 19:27:37.048047
32.0,1014.0,48.7,23.9,-498.42,469.22,-0.345,-0.328,0.877,21.29,337.16,58.37,2022-11-09 19:27:38.137456
32.0,1014.0,48.6,24.02,-498.42,469.21,-0.347,-0.326,0.88,21.14,337.27,58.01,2022-11-09 19:27:39.226867
32.0,1014.0,48.8,23.46,-498.42,469.23,-0.346,-0.324,0.878,20.92,337.48,57.73,2022-11-09 19:27:40.316348
32.0,1014.0,48.5,23.63,-498.42,469.22,-0.348,-0.325,0.881,20.92,337.46,57.38,2022-11-09 19:27:41.407576
32.0,1014.0,48.6,23.67,-498.42,469.22,-0.348,-0.327,0.822,21.03,337.08,56.77,2022-11-09 19:27:42.497519
32.0,1014.0,48.4,23.33,-498.41,469.23,-0.374,-0.279,0.889,22.04,338.84,24.05,2022-11-09 19:27:43.586987
32.0,1014.0,48.5,21.06,-498.38,469.28,-0.266,-0.333,0.73,24.5,336.59,68.68,2022-11-09 19:27:44.675970
32.0,1014.0,48.4,17.92,-498.34,469.35,-0.388,-0.378,0.825,35.64,331.51,90.5,2022-11-09 19:27:45.765450
32.0,1014.0,48.7,14.77,-498.29,469.42,-0.318,-0.319,1.062,34.5,321.61,60.27,2022-11-09 19:27:46.856280
32.0,1014.0,48.1,11.37,-498.24,469.49,-0.446,-0.247,0.915,34.63,316.25,71.21,2022-11-09 19:27:47.947461
32.0,1014.0,48.5,10.73,-498.23,469.51,-0.208,-0.311,0.849,29.24,321.22,73.62,2022-11-09 19:27:49.036200
32.0,1014.0,48.3,15.91,-498.31,469.39,-0.404,-0.336,0.897,25.08,329.13,60.57,2022-11-09 19:27:50.125643
32.0,1014.0,48.5,18.27,-498.34,469.34,-0.407,-0.327,0.912,30.65,325.66,62.86,2022-11-09 19:27:51.214136
32.0,1014.0,48.4,13.04,-498.27,469.46,-0.388,-0.282,0.821,31.91,326.46,59.43,2022-11-09 19:27:52.299278
32.0,1014.0,48.2,5.12,-498.15,469.63,-0.368,-0.383,0.763,30.42,325.13,50.17,2022-11-09 19:27:53.384234
32.0,1014.0,48.7,0.33,-498.08,469.74,-0.326,-0.282,1.173,25.3,330.78,50.66,2022-11-09 19:27:54.469088
32.0,1014.0,48.4,-0.44,-498.07,469.75,-0.407,-0.264,0.967,29.3,332.61,57.51,2022-11-09 19:27:55.555292
32.0,1014.0,48.3,0.17,-498.08,469.74,-0.497,-0.304,0.769,29.15,336.93,62.18,2022-11-09 19:27:56.647491
32.0,1014.0,48.1,1.27,-498.1,469.72,-0.347,-0.333,0.982,29.87,333.34,60.52,2022-11-09 19:27:57.736073
32.0,1014.0,48.2,2.63,-498.12,469.69,-0.364,-0.339,0.813,29.44,333.21,60.14,2022-11-09 19:27:58.821982
32.0,1014.0,47.6,3.69,-498.13,469.66,-0.362,-0.337,0.865,28.84,333.46,59.71,2022-11-09 19:27:59.910872
32.0,1014.0,48.6,3.99,-498.14,469.66,-0.36,-0.335,0.862,28.33,333.76,59.21,2022-11-09 19:28:00.996716
32.0,1014.0,48.3,4.36,-498.14,469.65,-0.378,-0.414,0.844,28.51,334.02,58.15,2022-11-09 19:28:02.081899
32.0,1014.0,48.1,4.44,-498.14,469.65,-0.367,-0.335,0.872,28.19,334.51,57.78,2022-11-09 19:28:03.171255
32.0,1014.0,47.9,4.16,-498.14,469.65,-0.361,-0.347,0.86,27.75,334.2,57.24,2022-11-09 19:28:04.260685
32.0,1014.0,48.2,4.45,-498.14,469.65,-0.377,-0.329,0.871,27.2,335.67,56.96,2022-11-09 19:28:05.351337
32.0,1014.0,48.1,4.2,-498.14,469.65,-0.362,-0.332,0.866,26.87,336.1,56.71,2022-11-09 19:28:06.437012
32.0,1014.0,48.1,4.2,-498.14,469.65,-0.365,-0.336,0.871,26.58,336.2,56.54,2022-11-09 19:28:07.519675
32.0,1014.0,47.8,3.97,-498.13,469.66,-0.361,-0.36,0.848,26.3,335.75,55.79,2022-11-09 19:28:08.605795
32.0,1014.0,48.1,4.12,-498.14,469.65,-0.347,-0.304,0.889,27.02,340.92,59.93,2022-11-09 19:28:09.691780
32.0,1014.0,48.2,4.51,-498.14,469.64,-0.357,-0.336,0.86,27.19,340.43,59.12,2022-11-09 19:28:10.781735
32.0,1014.0,47.1,4.94,-498.15,469.63,-0.366,-0.334,0.87,26.8,340.49,58.66,2022-11-09 19:28:11.870140
32.0,1014.0,48.2,5.34,-498.15,469.63,-0.366,-0.335,0.866,26.44,340.52,58.22,2022-11-09 19:28:12.955336
32.0,1014.0,48.1,5.66,-498.16,469.62,-0.364,-0.333,0.87,26.13,340.32,57.88,2022-11-09 19:28:14.040466
32.0,1014.0,48.3,5.45,-498.16,469.62,-0.367,-0.335,0.868,25.96,339.74,57.41,2022-11-09 19:28:15.079530
32.0,1014.0,48.1,5.54,-498.16,469.62,-0.366,-0.335,0.869,25.71,339.81,57.07,2022-11-09 19:28:16.164979
32.0,1014.0,48.3,5.46,-498.16,469.62,-0.32,-0.323,0.857,25.59,339.82,56.67,2022-11-09 19:28:17.263504
32.0,1014.0,47.9,6.53,-498.17,469.6,-0.392,-0.341,0.87,25.29,346.51,18.15,2022-11-09 19:28:18.353130
32.0,1014.0,48.1,7.81,-498.19,469.57,-0.308,-0.361,0.875,22.87,344.52,27.64,2022-11-09 19:28:19.440212
32.0,1014.0,47.8,7.66,-498.19,469.58,-0.365,-0.348,0.895,18.94,336.93,50.1,2022-11-09 19:28:20.525963
32.0,1014.0,48.1,8.83,-498.21,469.55,-0.368,-0.34,0.864,19.0,337.48,50.12,2022-11-09 19:28:21.611464
32.0,1014.0,47.9,9.99,-498.22,469.52,-0.365,-0.348,0.866,19.18,336.33,49.82,2022-11-09 19:28:22.696404
32.0,1014.0,48.1,10.63,-498.23,469.51,-0.366,-0.334,0.861,19.36,336.72,49.92,2022-11-09 19:28:23.782667
32.0,1014.0,48.5,11.0,-498.24,469.5,-0.357,-0.337,0.862,19.41,337.4,50.46,2022-11-09 19:28:24.868084
32.0,1014.0,47.9,11.34,-498.24,469.49,-0.38,-0.321,0.869,19.65,338.21,50.62,2022-11-09 19:28:25.959305
32.0,1014.0,47.9,11.35,-498.24,469.49,-0.366,-0.323,0.881,20.7,339.29,30.89,2022-11-09 19:28:27.044958
32.0,1014.0,47.5,10.99,-498.24,469.5,-0.371,-0.34,0.867,20.7,339.87,32.21,2022-11-09 19:28:28.133897
32.0,1014.0,47.8,10.71,-498.23,469.51,-0.366,-0.336,0.865,20.72,339.66,33.51,2022-11-09 19:28:29.193149
32.0,1014.0,48.0,10.76,-498.23,469.51,-0.366,-0.335,0.868,20.5,339.98,34.8,2022-11-09 19:28:30.281719
32.0,1014.0,47.5,10.61,-498.23,469.51,-0.366,-0.322,0.874,20.31,340.09,36.09,2022-11-09 19:28:31.370341
32.0,1014.0,47.8,10.35,-498.23,469.52,-0.369,-0.332,0.868,20.39,339.93,37.01,2022-11-09 19:28:32.455463
32.0,1014.0,47.6,10.21,-498.23,469.52,-0.368,-0.327,0.867,20.52,340.05,38.02,2022-11-09 19:28:33.540129
32.0,1014.0,47.4,10.1,-498.22,469.52,-0.365,-0.334,0.866,20.5,340.07,38.84,2022-11-09 19:28:34.623485
32.0,1014.0,46.7,10.18,-498.22,469.52,-0.376,-0.246,0.883,21.6,345.66,42.5,2022-11-09 19:28:35.712563
32.0,1014.0,47.8,10.26,-498.23,469.52,-0.356,-0.36,0.897,21.98,346.66,41.54,2022-11-09 19:28:36.756079
32.0,1014.0,47.7,10.2,-498.22,469.52,-0.362,-0.356,0.86,21.45,345.49,42.18,2022-11-09 19:28:37.841845
32.0,1014.0,47.5,10.57,-498.23,469.51,-0.365,-0.338,0.864,21.37,344.96,42.68,2022-11-09 19:28:38.927830
32.0,1014.0,48.9,10.35,-498.23,469.52,-0.381,-0.327,0.877,22.23,345.39,43.13,2022-11-09 19:28:40.013096
32.0,1014.0,47.7,10.07,-498.22,469.52,-0.359,-0.37,0.887,23.12,344.61,35.64,2022-11-09 19:28:41.098643
32.0,1014.0,47.4,10.1,-498.22,469.52,-0.362,-0.338,0.868,23.08,344.75,36.29,2022-11-09 19:28:42.184594
32.0,1014.0,47.8,10.39,-498.23,469.52,-0.366,-0.315,0.812,23.17,344.5,37.2,2022-11-09 19:28:43.269862
32.0,1014.0,47.7,10.22,-498.23,469.52,-0.367,-0.332,0.871,23.15,344.23,38.07,2022-11-09 19:28:44.355677
32.0,1014.0,47.8,10.38,-498.23,469.52,-0.36,-0.334,0.87,22.89,344.32,38.89,2022-11-09 19:28:45.441661
32.0,1014.0,47.4,10.43,-498.23,469.51,-0.39,-0.33,0.846,23.33,344.94,26.73,2022-11-09 19:28:46.525540
32.0,1014.0,47.6,11.35,-498.24,469.49,-0.323,-0.312,0.861,27.21,341.09,28.76,2022-11-09 19:28:47.612464
32.0,1014.0,47.4,16.37,-498.31,469.38,-0.31,-0.248,0.993,29.47,339.83,31.99,2022-11-09 19:28:48.701112
32.0,1014.0,47.5,23.96,-498.42,469.22,-0.367,-0.318,0.909,30.37,340.35,33.58,2022-11-09 19:28:49.786983
32.0,1014.0,47.2,28.86,-498.49,469.11,-0.364,-0.332,0.868,29.99,340.67,34.57,2022-11-09 19:28:50.872432
32.0,1014.0,47.7,31.39,-498.53,469.05,-0.362,-0.342,0.866,29.46,340.22,35.37,2022-11-09 19:28:51.957917
32.0,1014.0,47.6,32.92,-498.55,469.02,-0.364,-0.338,0.868,28.92,340.24,36.23,2022-11-09 19:28:53.043621
32.0,1014.0,47.6,33.61,-498.56,469.0,-0.363,-0.336,0.868,28.55,340.29,36.98,2022-11-09 19:28:54.129952
32.0,1014.0,47.8,33.76,-498.57,469.0,-0.362,-0.337,0.865,28.07,340.24,37.7,2022-11-09 19:28:55.216939
32.0,1014.0,47.2,34.18,-498.57,468.99,-0.359,-0.337,0.864,27.7,340.12,38.33,2022-11-09 19:28:56.300843
32.0,1014.0,47.1,34.55,-498.58,468.98,-0.362,-0.338,0.868,27.23,340.1,38.88,2022-11-09 19:28:57.392425
32.0,1014.0,47.5,34.67,-498.58,468.98,-0.363,-0.342,0.867,26.98,339.99,39.42,2022-11-09 19:28:58.481228
32.0,1014.0,47.4,34.46,-498.58,468.99,-0.363,-0.341,0.867,26.54,339.86,40.01,2022-11-09 19:28:59.568554
32.0,1014.0,46.1,34.34,-498.57,468.99,-0.357,-0.336,0.866,26.28,339.61,40.4,2022-11-09 19:29:00.663625
32.0,1014.0,47.5,34.28,-498.57,468.99,-0.361,-0.337,0.864,26.05,339.69,40.92,2022-11-09 19:29:01.753658
32.0,1014.0,47.3,34.21,-498.57,468.99,-0.437,-0.361,0.83,25.07,337.55,32.07,2022-11-09 19:29:02.839495
32.0,1014.0,48.2,31.46,-498.53,469.05,-0.354,-0.323,0.812,25.05,339.26,27.19,2022-11-09 19:29:03.926335
32.0,1014.0,47.3,22.17,-498.4,469.26,-0.363,-0.314,0.765,22.15,341.6,10.52,2022-11-09 19:29:05.012230
32.0,1014.0,47.3,8.61,-498.2,469.55,-0.319,-0.391,0.93,22.71,335.86,13.22,2022-11-09 19:29:06.098028
32.0,1014.0,47.5,-0.33,-498.07,469.75,-0.357,-0.328,0.868,21.2,336.21,10.43,2022-11-09 19:29:07.183453
32.0,1014.0,47.3,-4.74,-498.01,469.85,-0.281,-0.273,0.817,15.97,339.86,26.01,2022-11-09 19:29:08.269029
32.0,1014.0,47.3,-7.37,-497.97,469.91,-0.309,-0.414,0.87,15.04,333.73,36.89,2022-11-09 19:29:09.354565
32.0,1014.0,47.1,-9.26,-497.94,469.95,-0.384,-0.327,0.857,16.32,332.53,56.64,2022-11-09 19:29:10.440507
32.0,1014.0,47.4,-10.44,-497.93,469.97,-0.37,-0.334,0.874,16.67,332.88,56.41,2022-11-09 19:29:11.527553
32.0,1014.0,48.2,-11.46,-497.91,470.0,-0.369,-0.334,0.867,16.81,333.33,56.25,2022-11-09 19:29:12.618663
32.0,1014.0,47.4,-12.13,-497.9,470.01,-0.371,-0.344,0.864,17.11,330.66,54.79,2022-11-09 19:29:13.708510
32.0,1014.0,47.4,-12.22,-497.9,470.01,-0.366,-0.336,0.861,17.33,331.09,54.65,2022-11-09 19:29:14.794575
32.0,1014.0,46.0,-12.5,-497.9,470.02,-0.369,-0.335,0.863,17.71,331.66,54.58,2022-11-09 19:29:15.881056
32.0,1014.0,46.9,-12.66,-497.89,470.02,-0.372,-0.337,0.864,17.87,332.13,54.57,2022-11-09 19:29:16.966242
32.0,1014.0,47.3,-12.67,-497.89,470.02,-0.368,-0.336,0.863,18.06,332.58,54.48,2022-11-09 19:29:18.051665
32.0,1014.0,47.2,-12.6,-497.9,470.02,-0.372,-0.34,0.862,18.43,332.81,54.41,2022-11-09 19:29:19.136804
32.0,1014.0,47.2,-12.42,-497.9,470.02,-0.371,-0.336,0.861,18.7,333.27,54.33,2022-11-09 19:29:20.221157
32.0,1014.0,46.9,-12.43,-497.9,470.02,-0.368,-0.337,0.863,18.98,333.64,54.33,2022-11-09 19:29:21.310401
32.0,1014.0,47.5,-12.48,-497.9,470.02,-0.376,-0.341,0.865,19.34,334.0,54.32,2022-11-09 19:29:22.401951
32.0,1014.0,47.1,-12.34,-497.9,470.02,-0.366,-0.336,0.863,19.55,333.8,54.02,2022-11-09 19:29:23.492054
32.0,1014.0,47.0,-12.51,-497.9,470.02,-0.37,-0.332,0.861,19.41,335.48,54.69,2022-11-09 19:29:24.577661
32.0,1014.0,47.2,-12.85,-497.89,470.03,-0.369,-0.333,0.864,19.5,335.87,54.7,2022-11-09 19:29:25.663215
32.0,1014.0,47.2,-12.42,-497.9,470.02,-0.368,-0.339,0.861,19.61,336.26,54.66,2022-11-09 19:29:26.748771
32.0,1014.0,46.7,-12.38,-497.9,470.02,-0.373,-0.336,0.859,19.97,336.37,54.57,2022-11-09 19:29:27.792980
32.0,1014.0,46.9,-12.62,-497.9,470.02,-0.373,-0.336,0.861,20.09,336.54,54.53,2022-11-09 19:29:28.880455
32.0,1014.0,47.2,-12.65,-497.89,470.02,-0.37,-0.335,0.866,20.3,336.55,54.45,2022-11-09 19:29:29.969506
32.0,1014.0,46.8,-12.39,-497.9,470.02,-0.369,-0.334,0.858,20.34,336.75,54.48,2022-11-09 19:29:31.054792
32.0,1014.0,47.1,-12.18,-497.9,470.01,-0.372,-0.334,0.865,20.57,336.84,54.42,2022-11-09 19:29:32.141426
32.0,1014.0,46.9,-12.19,-497.9,470.01,-0.373,-0.335,0.865,20.73,337.01,54.36,2022-11-09 19:29:33.226681
32.0,1014.0,47.0,-12.14,-497.9,470.01,-0.372,-0.337,0.857,20.61,337.25,54.46,2022-11-09 19:29:34.311820
32.0,1014.0,47.1,-12.23,-497.9,470.01,-0.374,-0.334,0.865,20.78,337.4,54.56,2022-11-09 19:29:35.396933
32.0,1014.0,47.0,-12.17,-497.9,470.01,-0.374,-0.334,0.863,21.03,337.79,54.56,2022-11-09 19:29:36.481776
32.0,1014.0,46.9,-12.13,-497.9,470.01,-0.368,-0.329,0.862,21.14,337.99,54.55,2022-11-09 19:29:37.565643
32.0,1014.0,46.6,-12.06,-497.9,470.01,-0.369,-0.333,0.864,21.02,338.66,54.76,2022-11-09 19:29:38.654325
32.0,1014.0,46.8,-12.12,-497.9,470.01,-0.369,-0.335,0.869,21.17,339.62,54.73,2022-11-09 19:29:39.739531
32.0,1014.0,45.7,-12.15,-497.9,470.01,-0.376,-0.331,0.87,21.62,339.82,54.81,2022-11-09 19:29:40.826689
32.0,1014.0,47.0,-12.02,-497.9,470.01,-0.368,-0.378,0.862,21.37,334.63,53.6,2022-11-09 19:29:41.916092
32.0,1014.0,46.9,-11.83,-497.91,470.0,-0.372,-0.335,0.849,20.84,334.7,54.15,2022-11-09 19:29:43.000691
32.0,1014.0,46.8,-11.79,-497.91,470.0,-0.373,-0.321,0.87,20.81,334.93,54.49,2022-11-09 19:29:44.085530
32.0,1014.0,46.9,-11.96,-497.9,470.01,-0.37,-0.331,0.853,20.76,335.07,54.34,2022-11-09 19:29:45.171116
32.0,1014.0,47.1,-11.78,-497.91,470.0,-0.378,-0.356,0.86,21.03,334.79,54.06,2022-11-09 19:29:46.259770
32.0,1014.0,46.7,-11.84,-497.91,470.0,-0.371,-0.327,0.859,21.54,335.48,53.87,2022-11-09 19:29:47.349123
32.0,1014.0,46.8,-11.77,-497.91,470.0,-0.372,-0.338,0.857,21.45,335.87,53.97,2022-11-09 19:29:48.438384
