temp,pres,hum,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,pitch,roll,yaw,datetime
33.0,917.0,40.5,-182.72,-296.35,473.14,-0.355,-0.784,-0.357,27.42,258.65,256.0,2022-11-07 21:35:49.442927
34.0,917.0,40.2,-182.78,-296.41,473.14,-0.32,-0.818,-0.344,27.57,258.89,256.03,2022-11-07 21:35:50.532053
33.0,917.0,39.7,-182.77,-296.53,473.14,-0.365,-0.82,-0.385,27.48,259.95,256.13,2022-11-07 21:35:51.623012
33.0,916.0,40.3,-182.6,-296.39,473.13,-0.407,-0.846,-0.367,27.78,260.58,256.36,2022-11-07 21:35:52.712278
33.0,916.0,40.6,-182.63,-296.49,473.13,-0.397,-0.836,-0.357,27.86,260.67,256.31,2022-11-07 21:35:53.801763
33.0,916.0,42.4,-182.49,-296.63,473.13,-0.378,-0.777,-0.336,28.12,258.98,256.13,2022-11-07 21:35:54.892306
33.0,915.0,40.4,-182.74,-296.94,473.14,-0.389,-0.859,-0.361,28.42,258.54,255.94,2022-11-07 21:35:55.979664
33.0,915.0,40.8,-182.79,-296.46,473.14,-0.322,-0.848,-0.373,28.98,259.73,255.63,2022-11-07 21:35:57.064572
33.0,915.0,40.4,-182.81,-296.65,473.14,-0.392,-0.835,-0.333,29.07,259.45,255.69,2022-11-07 21:35:58.150568
33.0,914.0,40.4,-182.84,-296.64,473.14,-0.387,-0.859,-0.397,28.83,259.82,256.1,2022-11-07 21:35:59.234967
33.0,914.0,40.2,-182.83,-296.39,473.14,-0.412,-0.833,-0.337,28.58,260.95,256.32,2022-11-07 21:36:00.324225
33.0,914.0,40.4,-182.7,-296.29,473.13,-0.391,-0.819,-0.374,29.06,261.85,256.37,2022-11-07 21:36:01.409266
33.0,913.0,40.6,-182.5,-296.26,473.13,-0.353,-0.814,-0.404,29.26,259.89,256.46,2022-11-07 21:36:02.494149
33.0,913.0,40.7,-182.72,-296.45,473.14,-0.374,-0.843,-0.356,29.16,260.04,256.62,2022-11-07 21:36:03.579131
34.0,913.0,40.4,-182.76,-296.54,473.14,-0.318,-0.825,-0.32,29.36,258.55,256.38,2022-11-07 21:36:04.668302
34.0,912.0,40.4,-182.68,-296.45,473.13,-0.431,-0.839,-0.385,29.01,258.84,256.65,2022-11-07 21:36:05.757916
33.0,912.0,41.0,-182.7,-296.27,473.13,-0.354,-0.808,-0.398,28.72,259.08,256.53,2022-11-07 21:36:06.848647
33.0,911.0,40.3,-182.88,-296.6,473.14,-0.439,-0.826,-0.353,28.56,258.95,256.59,2022-11-07 21:36:07.937887
33.0,911.0,40.5,-182.94,-296.49,473.14,-0.373,-0.766,-0.344,28.15,258.19,256.61,2022-11-07 21:36:09.027061
33.0,911.0,40.0,-183.01,-296.18,473.14,-0.363,-0.82,-0.331,29.15,256.76,256.09,2022-11-07 21:36:10.117578
34.0,911.0,40.4,-182.82,-296.05,473.14,-0.438,-0.856,-0.345,29.22,259.24,256.37,2022-11-07 21:36:11.206805
33.0,911.0,40.5,-182.84,-296.2,473.14,-0.363,-0.792,-0.374,29.41,260.1,256.63,2022-11-07 21:36:12.296010
33.0,911.0,41.3,-182.91,-296.23,473.14,-0.371,-0.865,-0.367,29.44,260.0,256.63,2022-11-07 21:36:13.378149
34.0,910.0,40.2,-183.09,-296.3,473.14,-0.378,-0.823,-0.32,29.7,255.12,256.19,2022-11-07 21:36:14.467532
34.0,910.0,40.5,-183.15,-296.79,473.15,-0.342,-0.804,-0.423,29.58,254.91,256.15,2022-11-07 21:36:15.552559
33.0,910.0,40.6,-182.88,-296.39,473.14,-0.398,-0.825,-0.402,29.41,256.51,256.23,2022-11-07 21:36:16.637554
33.0,909.0,40.3,-182.69,-296.52,473.14,-0.369,-0.841,-0.34,29.01,255.76,255.98,2022-11-07 21:36:17.722439
34.0,909.0,40.4,-182.76,-296.51,473.14,-0.389,-0.801,-0.342,29.0,255.52,255.86,2022-11-07 21:36:18.808860
34.0,909.0,40.4,-182.7,-296.55,473.14,-0.37,-0.824,-0.36,29.17,256.2,255.72,2022-11-07 21:36:19.893952
33.0,908.0,40.4,-182.8,-296.79,473.14,-0.388,-0.79,-0.351,29.57,254.91,255.4,2022-11-07 21:36:20.983351
33.0,908.0,40.6,-182.89,-297.0,473.14,-0.428,-0.816,-0.418,29.15,254.97,255.7,2022-11-07 21:36:22.072737
33.0,907.0,40.4,-182.95,-297.47,473.14,-0.41,-0.803,-0.379,29.23,255.68,255.99,2022-11-07 21:36:23.162061
34.0,907.0,40.3,-182.86,-297.02,473.14,-0.409,-0.832,-0.339,28.8,260.38,251.49,2022-11-07 21:36:24.251439
33.0,907.0,40.4,-183.05,-296.61,473.14,-0.316,-0.852,-0.311,28.61,259.64,251.85,2022-11-07 21:36:25.337513
33.0,907.0,40.3,-183.08,-296.64,473.14,-0.354,-0.852,-0.355,28.71,259.38,252.21,2022-11-07 21:36:26.422239
34.0,906.0,40.4,-183.03,-296.47,473.14,-0.387,-0.861,-0.406,28.41,258.97,252.63,2022-11-07 21:36:27.507337
33.0,906.0,40.5,-182.89,-296.25,473.14,-0.384,-0.837,-0.311,28.52,258.48,252.97,2022-11-07 21:36:28.592345
33.0,906.0,40.4,-183.0,-296.25,473.14,-0.322,-0.853,-0.392,28.71,261.48,253.82,2022-11-07 21:36:29.677414
33.0,905.0,41.7,-182.97,-296.41,473.14,-0.384,-0.875,-0.382,28.57,261.01,253.85,2022-11-07 21:36:30.765158
33.0,905.0,40.3,-182.68,-296.51,473.14,-0.374,-0.844,-0.353,28.16,260.29,254.11,2022-11-07 21:36:31.850241
34.0,905.0,40.2,-182.62,-296.68,473.13,-0.382,-0.824,-0.432,27.77,259.53,254.54,2022-11-07 21:36:32.935275
34.0,904.0,40.4,-182.88,-296.61,473.14,-0.432,-0.832,-0.4,27.26,259.22,255.05,2022-11-07 21:36:34.020386
34.0,904.0,40.2,-182.96,-296.66,473.14,-0.347,-0.787,-0.371,27.26,257.71,254.85,2022-11-07 21:36:35.109747
33.0,904.0,40.1,-183.19,-296.65,473.15,-0.436,-0.843,-0.368,27.54,257.53,255.05,2022-11-07 21:36:36.199074
34.0,903.0,40.3,-183.08,-296.59,473.14,-0.368,-0.815,-0.371,27.65,257.34,254.94,2022-11-07 21:36:37.288391
33.0,903.0,40.3,-182.93,-296.4,473.14,-0.361,-0.824,-0.376,27.53,257.95,255.02,2022-11-07 21:36:38.373320
33.0,903.0,41.1,-183.39,-296.16,473.15,-0.365,-0.825,-0.353,27.44,258.17,255.13,2022-11-07 21:36:39.459615
33.0,902.0,40.2,-183.33,-296.21,473.15,-0.361,-0.811,-0.356,27.56,257.44,255.26,2022-11-07 21:36:40.544625
34.0,902.0,40.1,-183.35,-296.5,473.15,-0.38,-0.797,-0.352,27.73,257.62,254.97,2022-11-07 21:36:41.629698
34.0,902.0,40.3,-183.27,-296.76,473.15,-0.354,-0.822,-0.291,27.69,257.14,255.18,2022-11-07 21:36:42.714780
33.0,902.0,40.1,-183.21,-296.6,473.15,-0.428,-0.827,-0.359,27.54,256.23,255.11,2022-11-07 21:36:43.804238
34.0,901.0,40.4,-183.1,-296.73,473.15,-0.318,-0.817,-0.336,27.71,255.67,255.2,2022-11-07 21:36:44.893500
33.0,901.0,40.4,-182.86,-296.37,473.14,-0.381,-0.824,-0.383,27.85,255.89,255.43,2022-11-07 21:36:45.982833
33.0,901.0,40.1,-182.46,-296.75,473.13,-0.361,-0.857,-0.333,27.55,255.26,255.6,2022-11-07 21:36:47.067917
34.0,900.0,40.3,-182.59,-296.77,473.13,-0.372,-0.813,-0.351,26.92,253.98,255.83,2022-11-07 21:36:48.153147
34.0,900.0,40.7,-182.67,-296.69,473.14,-0.404,-0.84,-0.38,27.03,253.11,255.58,2022-11-07 21:36:49.238203
34.0,900.0,40.3,-182.79,-296.71,473.14,-0.397,-0.82,-0.356,27.0,253.66,255.63,2022-11-07 21:36:50.325294
33.0,899.0,40.3,-182.64,-296.43,473.13,-0.364,-0.852,-0.358,26.77,254.2,255.91,2022-11-07 21:36:51.410782
34.0,899.0,40.3,-183.04,-296.03,473.14,-0.341,-0.795,-0.368,26.51,255.77,256.11,2022-11-07 21:36:52.495412
33.0,899.0,40.2,-183.2,-296.22,473.15,-0.384,-0.816,-0.367,26.63,256.14,255.98,2022-11-07 21:36:53.580335
33.0,898.0,40.2,-183.35,-297.0,473.15,-0.368,-0.825,-0.394,22.69,255.73,257.15,2022-11-07 21:36:54.669180
33.0,898.0,40.3,-183.13,-296.86,473.15,-0.348,-0.77,-0.387,18.84,254.62,257.93,2022-11-07 21:36:55.758671
33.0,898.0,40.2,-183.35,-296.63,473.15,-0.336,-0.83,-0.41,19.24,254.42,257.9,2022-11-07 21:36:56.847599
33.0,897.0,40.4,-183.23,-296.4,473.15,-0.324,-0.749,-0.343,20.32,250.91,257.33,2022-11-07 21:36:57.932313
34.0,897.0,40.2,-183.06,-296.28,473.14,-0.352,-0.784,-0.335,20.8,251.3,257.36,2022-11-07 21:36:59.021266
33.0,897.0,40.7,-183.34,-296.23,473.15,-0.352,-0.79,-0.368,21.22,251.51,257.3,2022-11-07 21:37:00.108699
33.0,897.0,40.3,-183.3,-296.14,473.15,-0.376,-0.861,-0.311,21.59,252.37,257.33,2022-11-07 21:37:01.182682
33.0,896.0,40.4,-183.02,-295.93,473.14,-0.362,-0.806,-0.343,21.99,251.72,257.39,2022-11-07 21:37:02.267263
34.0,896.0,40.5,-182.88,-295.94,473.14,-0.354,-0.78,-0.355,22.25,251.32,257.51,2022-11-07 21:37:03.352878
34.0,896.0,40.4,-182.89,-296.09,473.14,-0.438,-0.864,-0.378,22.43,250.35,257.24,2022-11-07 21:37:04.437704
33.0,895.0,40.3,-183.05,-296.55,473.14,-0.321,-0.788,-0.368,22.84,250.37,256.92,2022-11-07 21:37:05.523751
34.0,895.0,40.2,-182.85,-296.69,473.14,-0.356,-0.772,-0.371,23.23,251.7,256.91,2022-11-07 21:37:06.608940
33.0,895.0,40.3,-182.91,-296.94,473.14,-0.369,-0.79,-0.377,23.4,251.72,257.08,2022-11-07 21:37:07.698260
34.0,894.0,40.3,-183.06,-296.72,473.14,-0.357,-0.797,-0.37,23.67,251.63,257.07,2022-11-07 21:37:08.787516
33.0,894.0,40.1,-183.27,-296.55,473.15,-0.378,-0.845,-0.394,23.83,251.77,257.03,2022-11-07 21:37:09.876775
33.0,894.0,40.3,-183.31,-296.47,473.15,-0.381,-0.824,-0.353,23.82,251.09,256.82,2022-11-07 21:37:10.966051
33.0,893.0,40.0,-183.22,-296.35,473.15,-0.375,-0.892,-0.403,24.47,250.39,256.46,2022-11-07 21:37:12.051094
34.0,893.0,40.1,-183.08,-296.16,473.14,-0.359,-0.825,-0.374,25.08,251.11,255.93,2022-11-07 21:37:13.136291
33.0,893.0,39.8,-183.01,-296.16,473.14,-0.371,-0.829,-0.383,25.54,250.64,255.68,2022-11-07 21:37:14.222762
34.0,893.0,40.2,-182.77,-296.55,473.14,-0.384,-0.861,-0.366,26.28,252.02,255.61,2022-11-07 21:37:15.306475
33.0,892.0,40.3,-182.69,-296.66,473.14,-0.375,-0.85,-0.317,26.25,251.01,255.59,2022-11-07 21:37:16.391554
33.0,892.0,40.0,-182.73,-296.83,473.14,-0.395,-0.83,-0.412,26.43,250.48,255.65,2022-11-07 21:37:17.480705
34.0,892.0,40.3,-182.94,-296.78,473.14,-0.375,-0.753,-0.361,26.65,251.22,255.67,2022-11-07 21:37:18.565784
33.0,892.0,40.5,-182.99,-296.78,473.14,-0.379,-0.868,-0.337,27.01,249.66,255.23,2022-11-07 21:37:19.650751
34.0,891.0,40.5,-182.94,-297.5,473.14,-0.403,-0.866,-0.367,27.25,248.66,254.88,2022-11-07 21:37:20.726906
34.0,891.0,40.4,-182.88,-297.15,473.14,-0.365,-0.793,-0.413,26.9,248.6,254.89,2022-11-07 21:37:21.816211
33.0,891.0,40.2,-182.67,-297.07,473.14,-0.317,-0.785,-0.425,26.73,249.55,255.05,2022-11-07 21:37:22.905402
34.0,890.0,40.6,-182.51,-296.49,473.13,-0.366,-0.828,-0.391,22.9,250.78,256.73,2022-11-07 21:37:23.994597
34.0,890.0,40.0,-182.66,-296.52,473.13,-0.368,-0.844,-0.38,22.94,250.74,256.56,2022-11-07 21:37:25.078023
34.0,890.0,40.4,-183.0,-296.59,473.14,-0.32,-0.841,-0.411,23.24,252.57,256.74,2022-11-07 21:37:26.167317
33.0,889.0,40.0,-183.03,-297.0,473.14,-0.376,-0.826,-0.329,23.28,253.37,256.81,2022-11-07 21:37:27.256485
34.0,889.0,40.2,-183.01,-297.22,473.14,-0.384,-0.809,-0.366,23.88,253.77,256.75,2022-11-07 21:37:28.347296
33.0,889.0,40.2,-182.95,-297.08,473.14,-0.377,-0.833,-0.298,23.7,254.62,256.74,2022-11-07 21:37:29.436210
33.0,889.0,40.3,-183.08,-296.92,473.15,-0.395,-0.858,-0.318,24.09,256.63,256.74,2022-11-07 21:37:30.517739
33.0,888.0,41.9,-182.99,-296.83,473.14,-0.339,-0.86,-0.392,24.06,255.15,256.56,2022-11-07 21:37:31.607780
34.0,888.0,40.1,-182.76,-296.78,473.14,-0.37,-0.839,-0.348,24.18,255.76,256.54,2022-11-07 21:37:32.697245
34.0,888.0,40.1,-182.78,-296.62,473.14,-0.364,-0.854,-0.428,24.22,254.84,256.53,2022-11-07 21:37:33.781798
33.0,887.0,40.1,-182.74,-296.25,473.14,-0.435,-0.836,-0.362,24.63,258.1,256.94,2022-11-07 21:37:34.869561
33.0,887.0,40.1,-182.64,-296.46,473.13,-0.432,-0.826,-0.366,24.74,257.27,256.88,2022-11-07 21:37:35.958859
34.0,887.0,40.4,-182.63,-296.57,473.13,-0.368,-0.778,-0.391,24.65,256.03,257.0,2022-11-07 21:37:37.048159
34.0,886.0,40.2,-182.62,-296.52,473.13,-0.366,-0.802,-0.351,24.46,255.27,256.8,2022-11-07 21:37:38.133074
34.0,886.0,40.2,-182.62,-297.11,473.14,-0.335,-0.797,-0.372,24.42,256.19,256.93,2022-11-07 21:37:39.217956
33.0,886.0,39.9,-182.73,-296.66,473.14,-0.356,-0.763,-0.308,25.01,257.06,256.61,2022-11-07 21:37:40.302915
33.0,886.0,40.4,-182.58,-296.71,473.13,-0.368,-0.825,-0.312,25.74,255.66,256.33,2022-11-07 21:37:41.392281
34.0,885.0,39.8,-182.61,-296.79,473.13,-0.355,-0.829,-0.391,25.72,255.9,256.37,2022-11-07 21:37:42.481755
33.0,885.0,39.1,-182.58,-296.49,473.13,-0.356,-0.826,-0.365,25.91,255.53,256.42,2022-11-07 21:37:43.571227
34.0,885.0,40.3,-182.8,-296.17,473.14,-0.37,-0.764,-0.369,25.93,255.45,256.57,2022-11-07 21:37:44.656226
34.0,885.0,40.2,-182.98,-296.17,473.14,-0.359,-0.785,-0.385,26.02,255.38,256.92,2022-11-07 21:37:45.741393
33.0,884.0,40.2,-182.96,-296.3,473.14,-0.334,-0.801,-0.369,25.89,256.21,256.94,2022-11-07 21:37:46.832140
34.0,884.0,40.1,-183.21,-296.56,473.15,-0.373,-0.823,-0.399,26.16,258.26,257.07,2022-11-07 21:37:47.917161
33.0,884.0,40.1,-183.3,-296.53,473.15,-0.368,-0.812,-0.351,26.4,256.99,257.02,2022-11-07 21:37:49.002216
34.0,884.0,40.1,-183.36,-296.38,473.15,-0.349,-0.844,-0.317,26.43,256.64,257.01,2022-11-07 21:37:50.087439
34.0,883.0,40.1,-183.12,-296.43,473.14,-0.391,-0.833,-0.388,26.98,254.93,256.38,2022-11-07 21:37:51.176848
34.0,883.0,40.4,-183.02,-295.67,473.14,-0.435,-0.833,-0.376,26.93,253.35,256.2,2022-11-07 21:37:52.266436
33.0,883.0,40.1,-182.9,-295.98,473.14,-0.385,-0.799,-0.383,27.1,252.48,255.91,2022-11-07 21:37:53.356879
33.0,883.0,40.1,-182.91,-296.23,473.14,-0.317,-0.781,-0.377,26.71,252.4,256.01,2022-11-07 21:37:54.444458
33.0,882.0,40.1,-182.95,-296.24,473.14,-0.434,-0.757,-0.384,26.4,250.92,255.69,2022-11-07 21:37:55.529559
34.0,882.0,40.2,-183.2,-296.35,473.15,-0.368,-0.789,-0.318,21.93,251.9,257.56,2022-11-07 21:37:56.618129
33.0,882.0,40.1,-183.16,-296.49,473.15,-0.369,-0.862,-0.305,22.67,253.32,257.54,2022-11-07 21:37:57.707599
33.0,882.0,39.0,-182.92,-296.47,473.14,-0.381,-0.859,-0.416,22.74,254.23,257.63,2022-11-07 21:37:58.795342
33.0,882.0,40.1,-182.95,-296.08,473.14,-0.429,-0.851,-0.41,22.86,255.48,257.79,2022-11-07 21:37:59.880438
33.0,881.0,40.1,-183.08,-295.96,473.14,-0.379,-0.811,-0.36,22.72,256.86,257.98,2022-11-07 21:38:00.965453
34.0,881.0,40.1,-183.21,-295.84,473.14,-0.339,-0.783,-0.365,23.01,258.61,258.27,2022-11-07 21:38:02.050457
34.0,881.0,40.3,-183.17,-296.04,473.14,-0.375,-0.794,-0.376,22.88,257.44,257.95,2022-11-07 21:38:03.139560
34.0,881.0,40.1,-183.21,-296.43,473.15,-0.356,-0.834,-0.403,23.06,257.89,257.9,2022-11-07 21:38:04.228805
34.0,880.0,40.3,-183.0,-296.11,473.14,-0.359,-0.85,-0.416,23.71,257.3,257.78,2022-11-07 21:38:05.313953
33.0,880.0,40.4,-182.84,-296.05,473.14,-0.364,-0.866,-0.376,23.93,257.6,257.69,2022-11-07 21:38:06.399155
34.0,880.0,40.9,-182.75,-295.75,473.13,-0.357,-0.843,-0.413,24.07,257.09,257.7,2022-11-07 21:38:07.491113
33.0,880.0,40.3,-182.96,-295.67,473.14,-0.369,-0.813,-0.374,24.32,259.46,257.9,2022-11-07 21:38:08.580420
34.0,879.0,40.1,-182.87,-295.83,473.14,-0.37,-0.825,-0.337,24.42,258.79,257.79,2022-11-07 21:38:09.669741
34.0,879.0,38.6,-182.83,-296.16,473.14,-0.353,-0.817,-0.43,24.52,259.13,257.74,2022-11-07 21:38:10.761857
34.0,879.0,40.2,-182.97,-296.5,473.14,-0.371,-0.863,-0.331,25.4,259.76,257.6,2022-11-07 21:38:11.850996
33.0,879.0,40.3,-183.13,-296.47,473.14,-0.348,-0.847,-0.333,25.25,260.16,257.85,2022-11-07 21:38:12.940192
33.0,878.0,38.6,-183.09,-296.63,473.14,-0.353,-0.817,-0.363,25.39,259.31,257.76,2022-11-07 21:38:14.030725
34.0,878.0,40.1,-182.91,-296.66,473.14,-0.346,-0.82,-0.346,25.13,259.51,257.81,2022-11-07 21:38:15.109157
33.0,878.0,40.1,-182.78,-296.9,473.14,-0.353,-0.817,-0.335,25.27,259.15,257.77,2022-11-07 21:38:16.194193
33.0,878.0,40.4,-183.01,-296.83,473.14,-0.408,-0.825,-0.399,25.27,258.54,257.54,2022-11-07 21:38:17.283342
34.0,877.0,39.9,-183.08,-296.63,473.14,-0.364,-0.805,-0.332,25.23,257.64,257.48,2022-11-07 21:38:18.372557
34.0,877.0,40.0,-183.19,-296.46,473.15,-0.35,-0.86,-0.38,24.89,259.7,257.09,2022-11-07 21:38:19.457381
34.0,877.0,40.3,-183.23,-296.19,473.15,-0.376,-0.792,-0.368,25.26,258.44,256.94,2022-11-07 21:38:20.542324
34.0,877.0,40.1,-183.36,-296.2,473.15,-0.441,-0.82,-0.346,25.59,258.0,257.03,2022-11-07 21:38:21.627360
33.0,877.0,40.1,-183.14,-296.24,473.14,-0.375,-0.829,-0.417,25.45,258.28,257.3,2022-11-07 21:38:22.701887
33.0,876.0,40.1,-182.99,-296.34,473.14,-0.364,-0.833,-0.383,25.01,257.05,257.21,2022-11-07 21:38:23.786943
34.0,876.0,39.8,-182.95,-296.45,473.14,-0.402,-0.903,-0.319,24.91,259.53,257.18,2022-11-07 21:38:24.873165
34.0,876.0,40.2,-182.69,-296.63,473.14,-0.362,-0.815,-0.296,25.91,259.75,256.72,2022-11-07 21:38:25.958125
33.0,876.0,40.2,-182.77,-296.18,473.14,-0.323,-0.823,-0.346,26.43,259.84,256.38,2022-11-07 21:38:27.042912
34.0,875.0,40.2,-182.83,-296.43,473.14,-0.363,-0.785,-0.347,26.94,259.77,256.27,2022-11-07 21:38:28.132108
34.0,875.0,40.3,-182.91,-296.26,473.14,-0.348,-0.819,-0.373,27.2,260.07,256.1,2022-11-07 21:38:29.210713
34.0,875.0,40.0,-182.92,-296.28,473.14,-0.341,-0.793,-0.365,27.41,261.59,256.2,2022-11-07 21:38:30.294945
34.0,875.0,40.3,-182.88,-296.19,473.14,-0.375,-0.819,-0.38,27.69,263.59,256.55,2022-11-07 21:38:31.384300
34.0,874.0,40.3,-182.95,-296.23,473.14,-0.374,-0.836,-0.422,27.49,263.01,256.35,2022-11-07 21:38:32.469192
33.0,874.0,40.2,-183.23,-296.64,473.15,-0.363,-0.813,-0.395,27.35,263.03,256.42,2022-11-07 21:38:33.554053
34.0,874.0,40.3,-183.05,-296.94,473.14,-0.364,-0.75,-0.359,27.22,262.58,256.72,2022-11-07 21:38:34.638899
34.0,874.0,40.1,-183.1,-296.68,473.14,-0.328,-0.839,-0.395,27.66,264.86,256.82,2022-11-07 21:38:35.728153
33.0,873.0,40.3,-183.45,-296.54,473.15,-0.325,-0.863,-0.371,27.67,264.55,256.74,2022-11-07 21:38:36.817265
33.0,873.0,40.2,-183.41,-296.25,473.15,-0.366,-0.828,-0.394,27.71,261.54,256.09,2022-11-07 21:38:37.906564
34.0,873.0,39.9,-183.05,-296.37,473.14,-0.333,-0.809,-0.379,27.4,259.76,256.01,2022-11-07 21:38:38.991719
34.0,873.0,40.0,-183.11,-296.73,473.15,-0.374,-0.826,-0.348,27.15,259.14,255.8,2022-11-07 21:38:40.076827
33.0,872.0,40.1,-183.16,-296.82,473.15,-0.362,-0.799,-0.344,27.39,261.8,255.87,2022-11-07 21:38:41.162065
34.0,872.0,40.0,-183.18,-296.57,473.15,-0.378,-0.831,-0.413,27.12,261.64,256.09,2022-11-07 21:38:42.247666
34.0,872.0,40.0,-183.14,-296.31,473.14,-0.374,-0.829,-0.404,27.41,261.25,255.84,2022-11-07 21:38:43.332745
34.0,872.0,40.1,-183.09,-296.4,473.14,-0.36,-0.827,-0.359,27.27,264.02,256.15,2022-11-07 21:38:44.421886
34.0,871.0,40.2,-182.98,-296.26,473.14,-0.378,-0.847,-0.379,27.31,263.65,256.1,2022-11-07 21:38:45.511214
33.0,871.0,40.2,-183.02,-296.55,473.14,-0.331,-0.829,-0.376,27.61,266.04,256.0,2022-11-07 21:38:46.600467
34.0,871.0,40.2,-183.23,-296.76,473.15,-0.372,-0.807,-0.358,27.79,264.54,255.96,2022-11-07 21:38:47.685423
33.0,870.0,40.2,-183.36,-296.61,473.15,-0.361,-0.844,-0.363,28.2,263.75,256.02,2022-11-07 21:38:48.770261
34.0,870.0,40.3,-183.52,-296.25,473.15,-0.357,-0.819,-0.343,28.01,263.02,256.12,2022-11-07 21:38:49.854475
34.0,870.0,39.9,-183.49,-295.98,473.15,-0.339,-0.78,-0.364,28.12,264.04,256.38,2022-11-07 21:38:50.944893
34.0,870.0,40.0,-183.4,-296.16,473.15,-0.331,-0.758,-0.368,28.51,263.86,256.25,2022-11-07 21:38:52.035161
34.0,869.0,40.2,-183.36,-296.43,473.15,-0.36,-0.806,-0.338,28.08,263.83,256.26,2022-11-07 21:38:53.124466
33.0,869.0,40.0,-183.58,-296.4,473.15,-0.343,-0.782,-0.342,28.38,262.67,255.96,2022-11-07 21:38:54.215045
34.0,869.0,40.0,-183.63,-296.3,473.16,-0.424,-0.851,-0.393,28.75,263.92,256.18,2022-11-07 21:38:55.304207
33.0,869.0,40.0,-183.61,-296.22,473.15,-0.37,-0.858,-0.356,28.91,264.08,256.2,2022-11-07 21:38:56.393390
34.0,868.0,40.1,-183.39,-295.86,473.15,-0.346,-0.883,-0.399,29.29,264.31,256.35,2022-11-07 21:38:57.483765
33.0,868.0,40.0,-183.61,-295.94,473.15,-0.378,-0.841,-0.371,29.04,263.03,256.21,2022-11-07 21:38:58.573030
34.0,867.0,40.2,-183.38,-296.22,473.15,-0.441,-0.862,-0.434,29.55,264.71,256.42,2022-11-07 21:38:59.654826
34.0,867.0,40.1,-183.22,-296.21,473.15,-0.387,-0.877,-0.39,29.7,265.57,256.45,2022-11-07 21:39:00.744221
33.0,867.0,40.0,-183.25,-296.33,473.15,-0.351,-0.784,-0.318,29.36,264.95,256.42,2022-11-07 21:39:01.829441
33.0,867.0,39.9,-183.09,-296.49,473.14,-0.373,-0.79,-0.349,29.33,264.35,256.28,2022-11-07 21:39:02.914568
34.0,867.0,40.1,-183.21,-296.61,473.15,-0.363,-0.849,-0.394,28.74,262.9,256.19,2022-11-07 21:39:03.999441
34.0,867.0,40.0,-183.18,-296.38,473.15,-0.356,-0.807,-0.388,28.45,262.76,256.44,2022-11-07 21:39:05.088683
34.0,867.0,39.9,-183.41,-296.25,473.15,-0.338,-0.809,-0.377,28.57,263.14,256.57,2022-11-07 21:39:06.176478
34.0,867.0,40.1,-183.41,-295.97,473.15,-0.398,-0.763,-0.355,28.39,265.21,256.99,2022-11-07 21:39:07.261996
33.0,866.0,40.0,-183.24,-296.02,473.15,-0.369,-0.822,-0.305,28.2,265.35,256.94,2022-11-07 21:39:08.347059
34.0,866.0,40.0,-182.95,-296.33,473.14,-0.357,-0.792,-0.34,27.68,264.01,257.09,2022-11-07 21:39:09.432026
33.0,866.0,40.2,-183.05,-296.21,473.14,-0.365,-0.831,-0.358,27.08,261.37,256.89,2022-11-07 21:39:10.521227
34.0,865.0,39.8,-183.16,-296.28,473.14,-0.37,-0.81,-0.362,27.18,259.27,256.97,2022-11-07 21:39:11.610385
34.0,865.0,40.0,-183.25,-296.55,473.15,-0.392,-0.873,-0.358,27.23,258.54,256.83,2022-11-07 21:39:12.699655
33.0,865.0,39.7,-183.17,-296.32,473.15,-0.359,-0.807,-0.391,27.18,259.24,256.91,2022-11-07 21:39:13.784576
34.0,865.0,40.1,-183.23,-296.41,473.15,-0.371,-0.848,-0.415,27.03,259.68,256.91,2022-11-07 21:39:14.862454
33.0,864.0,39.9,-183.19,-296.45,473.15,-0.356,-0.878,-0.342,26.9,259.71,256.87,2022-11-07 21:39:15.947579
34.0,864.0,39.8,-182.91,-296.24,473.14,-0.363,-0.807,-0.332,26.87,260.17,257.07,2022-11-07 21:39:17.032532
34.0,864.0,39.9,-182.86,-296.06,473.14,-0.373,-0.837,-0.405,26.93,261.06,256.76,2022-11-07 21:39:18.117536
34.0,864.0,40.1,-183.01,-295.66,473.14,-0.362,-0.84,-0.329,27.51,258.76,256.42,2022-11-07 21:39:19.206755
34.0,863.0,39.5,-182.74,-296.07,473.13,-0.352,-0.816,-0.428,27.84,255.77,255.76,2022-11-07 21:39:20.297274
33.0,863.0,40.1,-182.71,-296.4,473.14,-0.331,-0.812,-0.36,28.23,255.32,255.59,2022-11-07 21:39:21.386536
33.0,863.0,40.0,-182.59,-296.46,473.13,-0.353,-0.858,-0.411,27.97,256.35,255.73,2022-11-07 21:39:22.475886
34.0,863.0,40.9,-182.8,-295.75,473.14,-0.352,-0.8,-0.341,27.59,256.11,255.7,2022-11-07 21:39:23.563585
33.0,863.0,40.1,-183.22,-295.94,473.15,-0.359,-0.819,-0.375,27.55,256.02,255.8,2022-11-07 21:39:24.648618
34.0,862.0,39.9,-183.26,-295.86,473.15,-0.337,-0.793,-0.382,23.11,253.54,256.89,2022-11-07 21:39:25.737905
34.0,862.0,40.0,-183.1,-296.12,473.14,-0.366,-0.859,-0.397,23.32,253.83,256.77,2022-11-07 21:39:26.826112
34.0,862.0,39.9,-183.17,-296.35,473.15,-0.406,-0.818,-0.363,24.01,255.09,256.51,2022-11-07 21:39:27.911098
